ds,pp,pt,m,val,rank
default,fairsmote,random,spd-sex,0.043263544815001,3.0
default,fairsmote,random,spd-sex,0.0,3.0
default,fairsmote,random,spd-sex,0.019496227939318,3.0
default,fairsmote,random,spd-sex,0.030881998635355,3.0
default,fairsmote,random,spd-sex,0.028153727847064,3.0
default,fairsmote,random,spd-sex,0.033695161323916,3.0
default,fairsmote,random,spd-sex,0.05027279377684,3.0
default,fairsmote,random,spd-sex,0.0,3.0
default,fairsmote,random,spd-sex,0.041955715321945,3.0
default,fairsmote,random,spd-sex,0.029705057995087,3.0
default,fairsmote,random,spd-sex,0.049960314200773,3.0
default,fairsmote,random,spd-sex,0.0,3.0
default,fairsmote,random,spd-sex,0.031880503273742,3.0
default,fairsmote,random,spd-sex,0.0,3.0
default,fairsmote,random,spd-sex,0.0,3.0
default,fairsmote,random,spd-sex,0.0,3.0
default,fairsmote,random,spd-sex,0.030376506765424,3.0
default,fairsmote,random,spd-sex,0.047098848256516,3.0
default,fairsmote,random,spd-sex,0.041084579551996,3.0
default,fairsmote,random,spd-sex,0.03255359786839,3.0
default,fairsmote,random,spd-sex,0.039503357564915,3.0
default,fairsmote,random,spd-sex,0.015434792337988,3.0
default,fairsmote,random,spd-sex,0.049986484122078,3.0
default,fairsmote,random,spd-sex,0.03416618649,3.0
default,fairsmote,random,spd-sex,0.020983041771792,3.0
default,fairsmote,random,spd-sex,0.049670115060469,3.0
default,fairsmote,random,spd-sex,0.053163413902231,3.0
default,fairsmote,random,spd-sex,0.017522588166715,3.0
default,none,de,accuracy,0.819666666666667,2.0
default,none,de,accuracy,0.831333333333333,2.0
default,none,de,accuracy,0.815166666666667,2.0
default,none,de,accuracy,0.8165,2.0
default,none,de,accuracy,0.771166666666667,2.0
default,none,de,accuracy,0.821666666666667,2.0
default,none,de,accuracy,0.8195,2.0
default,none,de,accuracy,0.82,2.0
default,none,de,accuracy,0.818333333333333,2.0
default,none,de,accuracy,0.818166666666667,2.0
default,none,de,accuracy,0.815833333333333,2.0
default,none,de,accuracy,0.822166666666667,2.0
default,none,de,accuracy,0.776166666666667,2.0
default,none,de,accuracy,0.8175,2.0
default,none,de,accuracy,0.831833333333333,2.0
default,none,de,accuracy,0.818166666666667,2.0
default,none,de,accuracy,0.818666666666667,2.0
default,none,de,accuracy,0.818166666666667,2.0
default,none,de,accuracy,0.8205,2.0
default,none,de,accuracy,0.786666666666667,2.0
default,none,de,accuracy,0.814,2.0
default,none,de,accuracy,0.8245,2.0
default,none,de,accuracy,0.823,2.0
default,none,de,accuracy,0.814333333333333,2.0
default,none,de,accuracy,0.822833333333333,2.0
default,none,de,accuracy,0.7795,2.0
default,none,de,accuracy,0.825833333333333,2.0
default,none,de,accuracy,0.821,2.0
default,none,de,accuracy,0.817666666666667,2.0
default,none,de,accuracy,0.809,2.0
default,none,de,accuracy,0.817833333333333,2.0
default,none,de,accuracy,0.8155,2.0
default,none,de,accuracy,0.784,2.0
default,none,de,accuracy,0.8205,2.0
default,none,de,accuracy,0.817166666666667,2.0
default,none,de,accuracy,0.818,2.0
default,none,de,accuracy,0.821166666666667,2.0
default,none,de,accuracy,0.821,2.0
default,none,de,accuracy,0.819666666666667,2.0
default,none,de,accuracy,0.817666666666667,2.0
default,none,de,accuracy,0.8195,2.0
default,none,de,accuracy,0.824666666666667,2.0
default,none,de,accuracy,0.811166666666667,2.0
default,none,de,accuracy,0.824333333333333,2.0
default,none,de,accuracy,0.818833333333333,2.0
default,none,de,accuracy,0.827,2.0
default,none,de,accuracy,0.814333333333333,2.0
default,none,de,accuracy,0.815,2.0
default,none,de,accuracy,0.826666666666667,2.0
default,none,de,accuracy,0.815333333333333,2.0
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-age,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-race,,
default,none,de,aod-sex,0.01240156545738,2.0
default,none,de,aod-sex,0.021214614914037,2.0
default,none,de,aod-sex,0.023480599009956,2.0
default,none,de,aod-sex,0.008289391002676,2.0
default,none,de,aod-sex,0.0,2.0
default,none,de,aod-sex,0.025119677576019,2.0
default,none,de,aod-sex,0.029087568266085,2.0
default,none,de,aod-sex,0.008394485133869,2.0
default,none,de,aod-sex,0.000907553206672,2.0
default,none,de,aod-sex,0.019663911226428,2.0
default,none,de,aod-sex,0.01005848997557,2.0
default,none,de,aod-sex,0.030127153373489,2.0
default,none,de,aod-sex,0.0,2.0
default,none,de,aod-sex,0.016206108666712,2.0
default,none,de,aod-sex,0.023270576532529,2.0
default,none,de,aod-sex,0.005176679596049,2.0
default,none,de,aod-sex,0.009582732757135,2.0
default,none,de,aod-sex,0.043860204194303,2.0
default,none,de,aod-sex,0.015350163442376,2.0
default,none,de,aod-sex,0.015318977779274,2.0
default,none,de,aod-sex,0.026058147133983,2.0
default,none,de,aod-sex,0.027764320350681,2.0
default,none,de,aod-sex,0.0355941548161,2.0
default,none,de,aod-sex,0.000210760475791,2.0
default,none,de,aod-sex,0.015438503842672,2.0
default,none,de,aod-sex,0.0,2.0
default,none,de,aod-sex,0.013640334429465,2.0
default,none,de,aod-sex,0.005691232075858,2.0
default,none,de,aod-sex,0.030658815120138,2.0
default,none,de,aod-sex,0.010772125269118,2.0
default,none,de,aod-sex,0.038440847306909,2.0
default,none,de,aod-sex,0.002655188561309,2.0
default,none,de,aod-sex,0.0,2.0
default,none,de,aod-sex,0.028895423192968,2.0
default,none,de,aod-sex,0.018290949175869,2.0
default,none,de,aod-sex,0.009909265139398,2.0
default,none,de,aod-sex,0.009005707120756,2.0
default,none,de,aod-sex,0.019362776968413,2.0
default,none,de,aod-sex,0.007301880283032,2.0
default,none,de,aod-sex,0.043147032174424,2.0
default,none,de,aod-sex,0.024038473343943,2.0
default,none,de,aod-sex,0.023979037078196,2.0
default,none,de,aod-sex,0.017934827898236,2.0
default,none,de,aod-sex,8.44160753723719e-06,2.0
default,none,de,aod-sex,0.02406491417408,2.0
default,none,de,aod-sex,0.02876004874899,2.0
default,none,de,aod-sex,0.002269763317068,2.0
default,none,de,aod-sex,0.014960524633324,2.0
default,none,de,aod-sex,0.028465312519393,2.0
default,none,de,aod-sex,0.001019035960586,2.0
default,none,de,d2h1,0.4624178953004,4.0
default,none,de,d2h1,0.445415945430374,4.0
default,none,de,d2h1,0.466952540316413,4.0
default,none,de,d2h1,0.456907796512524,4.0
default,none,de,d2h1,0.873550899267531,4.0
default,none,de,d2h1,0.449670252013606,4.0
default,none,de,d2h1,0.462703631365198,4.0
default,none,de,d2h1,0.467847804246492,4.0
default,none,de,d2h1,0.451357628796546,4.0
default,none,de,d2h1,0.457024715375598,4.0
default,none,de,d2h1,0.460845686888619,4.0
default,none,de,d2h1,0.452490032179717,4.0
default,none,de,d2h1,0.873226969508946,4.0
default,none,de,d2h1,0.449993237751283,4.0
default,none,de,d2h1,0.4452853974617,4.0
default,none,de,d2h1,0.463489493883489,4.0
default,none,de,d2h1,0.458894712678587,4.0
default,none,de,d2h1,0.460754861552833,4.0
default,none,de,d2h1,0.44881835029233,4.0
default,none,de,d2h1,0.666377653315511,4.0
default,none,de,d2h1,0.474446201592847,4.0
default,none,de,d2h1,0.437525443010435,4.0
default,none,de,d2h1,0.448621488412141,4.0
default,none,de,d2h1,0.47299993292462,4.0
default,none,de,d2h1,0.450484380684448,4.0
default,none,de,d2h1,0.873014926848333,4.0
default,none,de,d2h1,0.449999782735664,4.0
default,none,de,d2h1,0.451217236430782,4.0
default,none,de,d2h1,0.466172162644063,4.0
default,none,de,d2h1,0.459554917757858,4.0
default,none,de,d2h1,0.463534343068933,4.0
default,none,de,d2h1,0.449624905419006,4.0
default,none,de,d2h1,0.872733636340436,4.0
default,none,de,d2h1,0.451037655907728,4.0
default,none,de,d2h1,0.464855309954243,4.0
default,none,de,d2h1,0.466306110337503,4.0
default,none,de,d2h1,0.45570354976613,4.0
default,none,de,d2h1,0.447731301770121,4.0
default,none,de,d2h1,0.457604078981323,4.0
default,none,de,d2h1,0.457824551391879,4.0
default,none,de,d2h1,0.45470115219226,4.0
default,none,de,d2h1,0.453914585076954,4.0
default,none,de,d2h1,0.449028105645507,4.0
default,none,de,d2h1,0.449865573404766,4.0
default,none,de,d2h1,0.471445383388364,4.0
default,none,de,d2h1,0.452660921513098,4.0
default,none,de,d2h1,0.458564937596065,4.0
default,none,de,d2h1,0.461518219844255,4.0
default,none,de,d2h1,0.458636613338134,4.0
default,none,de,d2h1,0.458689088312525,4.0
default,none,de,d2h2,0.091832283063616,5.0
default,none,de,d2h2,0.085274533767832,5.0
default,none,de,d2h2,0.111564551347751,5.0
default,none,de,d2h2,0.061009074416333,5.0
default,none,de,d2h2,0.447213595499958,5.0
default,none,de,d2h2,0.107090136219314,5.0
default,none,de,d2h2,0.107565623035744,5.0
default,none,de,d2h2,0.098958484609563,5.0
default,none,de,d2h2,0.056570915490747,5.0
default,none,de,d2h2,0.077892138855671,5.0
default,none,de,d2h2,0.069850668068643,5.0
default,none,de,d2h2,0.116242410613181,5.0
default,none,de,d2h2,0.447213595499958,5.0
default,none,de,d2h2,0.077222732827437,5.0
default,none,de,d2h2,0.125483822664573,5.0
default,none,de,d2h2,0.053891103435254,5.0
default,none,de,d2h2,0.064073753230117,5.0
default,none,de,d2h2,0.115649167440955,5.0
default,none,de,d2h2,0.108806904982218,5.0
default,none,de,d2h2,0.220301000352343,5.0
default,none,de,d2h2,0.113930550038153,5.0
default,none,de,d2h2,0.107644187653091,5.0
default,none,de,d2h2,0.123610624655512,5.0
default,none,de,d2h2,0.061269281464727,5.0
default,none,de,d2h2,0.025320128289682,5.0
default,none,de,d2h2,0.447213595499958,5.0
default,none,de,d2h2,0.084871330514757,5.0
default,none,de,d2h2,0.068983518768984,5.0
default,none,de,d2h2,0.11759274849955,5.0
default,none,de,d2h2,0.061538196342725,5.0
default,none,de,d2h2,0.13489634810603,5.0
default,none,de,d2h2,0.054557580785006,5.0
default,none,de,d2h2,0.447213595499958,5.0
default,none,de,d2h2,0.096573967451655,5.0
default,none,de,d2h2,0.098244962523831,5.0
default,none,de,d2h2,0.092901966884466,5.0
default,none,de,d2h2,0.059303274666143,5.0
default,none,de,d2h2,0.100429130790722,5.0
default,none,de,d2h2,0.056312912796604,5.0
default,none,de,d2h2,0.119550087015844,5.0
default,none,de,d2h2,0.082124677088608,5.0
default,none,de,d2h2,0.089984873306115,5.0
default,none,de,d2h2,0.091056706921687,5.0
default,none,de,d2h2,0.060259808347446,5.0
default,none,de,d2h2,0.129565403770133,5.0
default,none,de,d2h2,0.098813850174887,5.0
default,none,de,d2h2,0.056175500831354,5.0
default,none,de,d2h2,0.099499924220777,5.0
default,none,de,d2h2,0.114496552045849,5.0
default,none,de,d2h2,0.040314296448891,5.0
default,none,de,d2h3,0.315785982490882,4.0
default,none,de,d2h3,0.303670177133229,4.0
default,none,de,d2h3,0.322216618858758,4.0
default,none,de,d2h3,0.307980784729143,4.0
default,none,de,d2h3,0.671016202358155,4.0
default,none,de,d2h3,0.310224798163682,4.0
default,none,de,d2h3,0.318717990673313,4.0
default,none,de,d2h3,0.320501374608624,4.0
default,none,de,d2h3,0.303845022391472,4.0
default,none,de,d2h3,0.310165240608246,4.0
default,none,de,d2h3,0.31161061307763,4.0
default,none,de,d2h3,0.313856019186049,4.0
default,none,de,d2h3,0.670828787654256,4.0
default,none,de,d2h3,0.305467293832875,4.0
default,none,de,d2h3,0.311242543779154,4.0
default,none,de,d2h3,0.311592914430358,4.0
default,none,de,d2h3,0.309635028624638,4.0
default,none,de,d2h3,0.319035668404231,4.0
default,none,de,d2h3,0.310008307970315,4.0
default,none,de,d2h3,0.473626594731706,4.0
default,none,de,d2h3,0.327498540112692,4.0
default,none,de,d2h3,0.302517292215279,4.0
default,none,de,d2h3,0.312950633682256,4.0
default,none,de,d2h3,0.318622969535887,4.0
default,none,de,d2h3,0.300915317258237,4.0
default,none,de,d2h3,0.670706116301651,4.0
default,none,de,d2h3,0.306596899956297,4.0
default,none,de,d2h3,0.305174195632171,4.0
default,none,de,d2h3,0.322904563368078,4.0
default,none,de,d2h3,0.309784447961142,4.0
default,none,de,d2h3,0.324968626259881,4.0
default,none,de,d2h3,0.302495706195011,4.0
default,none,de,d2h3,0.670543394900319,4.0
default,none,de,d2h3,0.309187559785268,4.0
default,none,de,d2h3,0.318437539676529,4.0
default,none,de,d2h3,0.318489391312486,4.0
default,none,de,d2h3,0.307001138797824,4.0
default,none,de,d2h3,0.307730640856211,4.0
default,none,de,d2h3,0.307943301624678,4.0
default,none,de,d2h3,0.317957788245928,4.0
default,none,de,d2h3,0.309252659048016,4.0
default,none,de,d2h3,0.309953435445807,4.0
default,none,de,d2h3,0.306949430872304,4.0
default,none,de,d2h3,0.303255000700648,4.0
default,none,de,d2h3,0.328798987451705,4.0
default,none,de,d2h3,0.310631708403711,4.0
default,none,de,d2h3,0.308563993441699,4.0
default,none,de,d2h3,0.31649073070375,4.0
default,none,de,d2h3,0.317444216364428,4.0
default,none,de,d2h3,0.307265526040905,4.0
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-age,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
default,none,de,di-race,,
